summary,P1C1QueueOriginal3,103586055
summary,P1C1QueueOriginal3,102707907
summary,P1C1QueueOriginal3,100440152
summary,P1C1QueueOriginal3,102483118
summary,P1C1QueueOriginal3,102542792
summary,P1C1QueueOriginal3,103385223
summary,P1C1QueueOriginal3,102400183
summary,P1C1QueueOriginal3,102666721
summary,P1C1QueueOriginal3,102575959
summary,P1C1QueueOriginal3,102723756
summary,P1C1QueueOriginal3,102448736
summary,P1C1QueueOriginal3,103433717
summary,P1C1QueueOriginal3,102203995
summary,P1C1QueueOriginal3PadData,89213814
summary,P1C1QueueOriginal3PadData,89338665
summary,P1C1QueueOriginal3PadData,90596187
summary,P1C1QueueOriginal3PadData,90447238
summary,P1C1QueueOriginal3PadData,90111464
summary,P1C1QueueOriginal3PadData,89298053
summary,P1C1QueueOriginal3PadData,89289383
summary,P1C1QueueOriginal3PadData,89056869
summary,P1C1QueueOriginal3PadData,89638869
summary,P1C1QueueOriginal3PadData,90573325
summary,P1C1QueueOriginal3PadData,89484242
summary,P1C1QueueOriginal3PadData,89357420
summary,P1C1QueueOriginal3PadData,88984907
summary,P1C1QueueOriginal3PadData,89817518
summary,P1C1QueueOriginal3PadData,90503216
summary,P1C1QueueOriginal3PadData,89826383
summary,P1C1QueueOriginal3PadData,89165659
summary,P1C1QueueOriginal3PadData,90491403
summary,P1C1QueueOriginal3PadData,89310369
summary,P1C1QueueOriginal3PadData,89548168
summary,P1C1QueueOriginal3PadData,89130697
summary,P1C1QueueOriginal3PadData,89202652
summary,P1C1QueueOriginal3PadData,89855182
summary,P1C1QueueOriginal3PadData,87659350
summary,P1C1QueueOriginal3PadData,89220902
summary,P1C1QueueOriginal3PadData,87363969
summary,P1C1QueueOriginal3PadData,89605139
summary,P1C1QueueOriginal3PadData,89789892
summary,P1C1QueueOriginal3PadData,89774403
summary,P1C1QueueOriginal3PadData,90458364
summary,SPSCQueue1,113929660
summary,SPSCQueue1,113924583
summary,SPSCQueue1,115047229
summary,SPSCQueue1,106038303
summary,SPSCQueue1,113725106
summary,SPSCQueue1,107550574
summary,SPSCQueue1,113943685
summary,SPSCQueue1,111398213
summary,SPSCQueue1,111323651
summary,SPSCQueue1,114679215
summary,SPSCQueue1,111314754
summary,SPSCQueue1,111383663
summary,SPSCQueue1,106391429
summary,SPSCQueue1,113322911
summary,SPSCQueue1,111397823
summary,SPSCQueue1,114570286
summary,SPSCQueue1,113246500
summary,SPSCQueue1,111113850
summary,SPSCQueue1,113935060
summary,SPSCQueue1,111363174
summary,SPSCQueue1,114436215
summary,SPSCQueue1,107497692
summary,SPSCQueue1,113208075
summary,SPSCQueue1,110957867
summary,SPSCQueue1,113873409
summary,SPSCQueue1,111370045
summary,SPSCQueue1,111343984
summary,SPSCQueue1,113306487
summary,SPSCQueue1,111382370
summary,SPSCQueue1,113276791
summary,SPSCQueue2,91547920
summary,SPSCQueue2,91543356
summary,SPSCQueue2,93146433
summary,SPSCQueue2,91622560
summary,SPSCQueue2,92811267
summary,SPSCQueue2,90472922
summary,SPSCQueue2,93885074
summary,SPSCQueue2,90461921
summary,SPSCQueue2,91046789
summary,SPSCQueue2,91013738
summary,SPSCQueue2,91016014
summary,SPSCQueue2,90787417
summary,SPSCQueue2,91566958
summary,SPSCQueue2,91038397
summary,SPSCQueue2,91524951
summary,SPSCQueue2,92993798
summary,SPSCQueue2,91527581
summary,SPSCQueue2,91642999
summary,SPSCQueue2,91657313
summary,SPSCQueue2,92788456
summary,SPSCQueue2,91093191
summary,SPSCQueue2,91056587
summary,SPSCQueue2,91057160
summary,SPSCQueue2,91478433
summary,SPSCQueue2,92746701
summary,SPSCQueue2,91014973
summary,SPSCQueue2,92302119
summary,SPSCQueue2,91487102
summary,SPSCQueue2,91110301
summary,SPSCQueue2,89930561
summary,SPSCQueue3,97768131
summary,SPSCQueue3,98206058
summary,SPSCQueue3,100192998
summary,SPSCQueue3,98015059
summary,SPSCQueue3,98007261
summary,SPSCQueue3,97970516
summary,SPSCQueue3,97595748
summary,SPSCQueue3,98205350
summary,SPSCQueue3,97822952
summary,SPSCQueue3,97584709
summary,SPSCQueue3,98464067
summary,SPSCQueue3,97873627
summary,SPSCQueue3,98017750
summary,SPSCQueue3,97782571
summary,SPSCQueue3,100052025
summary,SPSCQueue3,97892522
summary,SPSCQueue3,97824340
summary,SPSCQueue3,98329929
summary,SPSCQueue3,100140904
summary,SPSCQueue3,99599450
summary,SPSCQueue3,97485647
summary,SPSCQueue3,98707062
summary,SPSCQueue3,98180784
summary,SPSCQueue3,98384187
summary,SPSCQueue3,98187874
summary,SPSCQueue3,105325840
summary,SPSCQueue3,97597666
summary,SPSCQueue3,99938440
summary,SPSCQueue3,97420384
summary,SPSCQueue3,97917452
summary,SPSCQueue4,104335260
summary,SPSCQueue4,106436023
summary,SPSCQueue4,104289554
summary,SPSCQueue4,105904679
summary,SPSCQueue4,103936354
summary,SPSCQueue4,106691378
summary,SPSCQueue4,103562736
summary,SPSCQueue4,105426287
